Label,Message
0,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
0,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
0,No screaming means shouting..
0,Wat time ü finish?
0,"Miss ya, need ya, want ya, love ya."
0,"Dear, will call Tmorrow.pls accomodate."
0,Up to ü... Ü wan come then come lor... But i din c any stripes skirt...
0,What * u wearing?
0,"My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
1,U have a secret admirer. REVEAL who thinks U R So special. Call 09065174042. To opt out Reply REVEAL STOP. 1.50 per msg recd. Cust care 07821230901
0,Well there's still a bit left if you guys want to tonight
0,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
0,G.W.R
0,Ok. Very good. Its all about making that money.
0,See? I thought it all through
0,I jokin oni lar.. Ü busy then i wun disturb ü.
0,"Sez, hows u & de arab boy? Hope u r all good give my love 2 evry1 love ya eshxxxxxxxxxxx"
0,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME
0,"Sorry, I'll call later"
1,We tried to contact you re your reply to our offer of a Video Handset? 750 anytime networks mins? UNLIMITED TEXT? Camcorder? Reply or call 08000930705 NOW
0,"Yeah sure, give me a couple minutes to track down my wallet"
0,"Actually nvm, got hella cash, we still on for  &lt;#&gt; ish?"
0,S..antha num corrct dane
1,Ever thought about living a good life with a perfect partner? Just txt back NAME and AGE to join the mobile community. (100p/SMS)
0,"7 wonders in My WORLD 7th You 6th Ur style 5th Ur smile 4th Ur Personality 3rd Ur Nature 2nd Ur SMS and 1st ""Ur Lovely Friendship""... good morning dear"
0,Ok i wont call or disturb any one. I know all are avoiding me. I am a burden for all
0,"Omw back to tampa from west palm, you hear what happened?"
0,Company is very good.environment is terrific and food is really nice:)
0,Poor girl can't go one day lmao
0,Good. No swimsuit allowed :)
0,Wish u many many returns of the day.. Happy birthday vikky..
0,Aiyah u did ok already lar. E nydc at wheellock?
0,Did u got that persons story
1,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL
0,"Sweetheart, hope you are not having that kind of day! Have one with loads of reasons to smile. Biola"
0,This is my number by vivek..
1,FreeMsg: Hey - I'm Buffy. 25 and love to satisfy men. Home alone feeling randy. Reply 2 C my PIX! QlynnBV Help08700621170150p a msg Send stop to stop txts
0,The beauty of life is in next second.. which hides thousands of secrets. I wish every second will be wonderful in ur life...!! gud n8
0,Dont know supports ass and srt i thnk. I think ps3 can play through usb too
0,No one interested. May be some business plan.
1,TheMob>Yo yo yo-Here comes a new selection of hot downloads for our members to get for FREE! Just click & open the next link sent to ur fone...
0,Ok...
0,Do you still have the grinder?
0,"It's cool, let me know before it kicks off around  &lt;#&gt; , I'll be out and about all day"
0,Dunno lei... I thk mum lazy to go out... I neva ask her yet...
0,"HI HUN! IM NOT COMIN 2NITE-TELL EVERY1 IM SORRY 4 ME, HOPE U AVA GOODTIME!OLI RANG MELNITE IFINK IT MITE B SORTED,BUT IL EXPLAIN EVERYTHIN ON MON.L8RS.x"
0,Am okay. Will soon be over. All the best
1,FREE for 1st week! No1 Nokia tone 4 ur mobile every week just txt NOKIA to 8077 Get txting and tell ur mates. www.getzed.co.uk POBox 36504 W45WQ 16+ norm150p/tone
0,I cant pick the phone right now. Pls send a message
0,At home also.
0,"Give her something to drink, if she takes it and doesn't vomit then you her temp might drop. If she unmits however let me know."
0,"Good good, billy mates all gone. Just been jogging, again! Did enjoy concert?"
0,I take it the post has come then! You must have 1000s of texts now! Happy reading. My one from wiv hello caroline at the end is my favourite. Bless him
1,Ringtone Club: Gr8 new polys direct to your mobile every week !
0,Babes I think I got ur brolly I left it in English wil bring it in 2mrw 4 u luv Franxx
0,"I call you later, don't have network. If urgnt, sms me."
0,"Er yeah, i will b there at 15:26, sorry! Just tell me which pub/cafe to sit in and come wen u can"
1,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
1,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p"
0,I'm home. Doc gave me pain meds says everything is fine.
0,Geeeee ... I love you so much I can barely stand it
0,Lolnice. I went from a fish to ..water.?
0,Just wanted to say holy shit you guys weren't kidding about this bud
0,And maybe some pressies
0,I REALLY NEED 2 KISS U I MISS U MY BABY FROM UR BABY 4EVA
0,when you and derek done with class?
0,Yar lor... Keep raining non stop... Or u wan 2 go elsewhere?
0,Today is ACCEPT DAY..U Accept me as? Brother Sister Lover Dear1 Best1 Clos1 Lvblefrnd Jstfrnd Cutefrnd Lifpartnr Belovd Swtheart Bstfrnd No rply means enemy
0,That is wondar full flim.
0,Is she replying. Has boye changed his phone number
0,LMAO where's your fish memory when I need it?
1,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
0,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
0,WOT STUDENT DISCOUNT CAN U GET ON BOOKS?
0,"Sorry, I'll call later"
0,"Ok. Not much to do here though. H&M Friday, cant wait. Dunno wot the hell im gonna do for another 3 weeks! Become a slob- oh wait, already done that! "
1,"TheMob> Check out our newest selection of content, Games, Tones, Gossip, babes and sport, Keep your mobile fit and funky text WAP to 82468"
0,Gokila is talking with you aha:)
0,Dont let studying stress you out. L8r.
0,Lol they were mad at first but then they woke up and gave in.
1,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
0,Yeah right! I'll bring my tape measure fri!
0,Of cos can lar i'm not so ba dao ok... 1 pm lor... Y u never ask where we go ah... I said u would ask on fri but he said u will ask today...
1,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
0,Watching tv lor. Nice one then i like lor.
0,You will go to walmart. I.ll stay.
0,hows my favourite person today? r u workin hard? couldn't sleep again last nite nearly rang u at 4.30
0,Where wuld I be without my baby? The thought alone mite break me and I dont wanna go crazy but everyboy needs his lady xxxxxxxx
1,Great News! Call FREEFONE 08006344447 to claim your guaranteed £1000 CASH or £2000 gift. Speak to a live operator NOW!
0,When're you guys getting back? G said you were thinking about not staying for mcr
0,Aft i finish my lunch then i go str down lor. Ard 3 smth lor. U finish ur lunch already?
0,"Hmmm ... And imagine after you've come home from that having to rub my feet, make me dinner and help me get ready for my date ! Are you sure your ready for that kind of life ?"
0,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
0,"Can you tell Shola to please go to college of medicine and visit the academic department, tell the academic secretary what the current situation is and ask if she can transfer there. She should ask someone to check Sagamu for the same thing and lautech. Its vital she completes her medical education in Nigeria. Its less expensive much less expensive. Unless she will be getting citizen rates in new zealand."
0,Yeah just open chat and click friend lists. Then make the list. Easy as pie
0,"Just so that you know,yetunde hasn't sent money yet. I just sent her a text not to bother sending. So its over, you dont have to involve yourself in anything. I shouldn't have imposed anything on you in the first place so for that, i apologise."
0,"That's fine, have him give me a call if he knows what he wants or has any questions"
0,"alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."
0,Haven't eaten all day. I'm sitting here staring at this juicy pizza and I can't eat it. These meds are ruining my life.
0,say thanks2. 
0,Nite nite pocay wocay luv u more than n e thing 4eva I promise ring u 2morrowxxxx
0,Some of them told accenture is not confirm. Is it true.
0,On the road so cant txt
0,Sac needs to carry on:)
0,Ok... Sweet dreams...
0,Wat so late still early mah. Or we juz go 4 dinner lor. Aiya i dunno...
0,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
1,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX"
0,Noooooooo please. Last thing I need is stress. For once in your life be fair.
0,Haha... dont be angry with yourself... Take it as a practice for the real thing. =) 
0,Nope... Think i will go for it on monday... Sorry i replied so late
1,WOW! The Boys R Back. TAKE THAT 2007 UK Tour. Win VIP Tickets & pre-book with VIP Club. Txt CLUB to 81303. Trackmarque Ltd info@vipclub4u.
0,Hope ur head doesn't hurt 2 much ! Am ploughing my way through a pile of ironing ! Staying in with a chinky tonight come round if you like.
0,You give us back my id proof and  &lt;#&gt;  rs. We wont allow you to work. We will come to your home within days
0,"Yup, no need. I'll jus wait 4 e rain 2 stop."
1,"FreeMsg Why haven't you replied to my text? I'm Randy, sexy, female and live local. Luv to hear from u. Netcollex Ltd 08700621170150p per msg reply Stop to end"
1,Sorry! U can not unsubscribe yet. THE MOB offer package has a min term of 54 weeks> pls resubmit request after expiry. Reply THEMOB HELP 4 more info
0,Yunny... I'm goin to be late
1,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
0,I thk ü gotta go home by urself. Cos i'll b going out shopping 4 my frens present. 
0,At home watching tv lor.
0,Yup i've finished c ü there...
0,"Sorry, I can't help you on this."
0,Ü give me some time to walk there.
0,Xy trying smth now. U eat already? We havent...
0,"Edison has rightly said, ""A fool can ask more questions than a wise man can answer"" Now you know why all of us are speechless during ViVa.. GM,GN,GE,GNT:-)"
1,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
0,Lol your always so convincing.
0,"It's not that you make me cry. It's just that when all our stuff happens on top of everything else, it pushes me over the edge. You don't underdtand how often i cry over my sorry, sorry life."
1,Well done ENGLAND! Get the official poly ringtone or colour flag on yer mobile! text TONE or FLAG to 84199 NOW! Opt-out txt ENG STOP. Box39822 W111WX £1.50
0,Am surfing online store. For offers do you want to buy any thing.
0,For fear of fainting with the of all that housework you just did? Quick have a cuppa
0,Nt yet chikku..simple habba..hw abt u?
0,No..he joined today itself.
1,The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270
1,"Hello darling how are you today? I would love to have a chat, why dont you tell me what you look like and what you are in to sexy?"
0,"Not much, just some textin'. How bout you?"
0,Or i go home first lar ü wait 4 me lor.. I put down my stuff first..
0,Jus telling u dat i'll b leaving 4 shanghai on 21st instead so we'll haf more time 2 meet up cya...
0,Cool. Do you like swimming? I have a pool and jacuzzi at my house.
0,I've reached already.
0,Boooo you always work. Just quit.
0,That's one of the issues but california is okay. No snow so its manageable
1,500 free text msgs. Just text ok to 80488 and we'll credit your account
0,"Cool, I'll text you when I'm on the way"
0,Am not interested to do like that.
